3.640534776525600202e-01,1.489170181892940092e-01
3.641421867715909921e-01,1.479222823149259902e-01
3.639562659796570232e-01,1.481361187310480110e-01
3.643871894336520034e-01,1.481536760058259905e-01
3.641594777148269846e-01,1.477177207750630106e-01
3.639698147455139865e-01,1.474094805997210045e-01
3.643577911751180176e-01,1.473525623791769879e-01
3.643305167295710079e-01,1.472059830858900020e-01
3.641238382569170207e-01,1.485733191720980118e-01
3.641897685794129869e-01,1.472962259371549953e-01
3.638359914427929942e-01,1.496762762171409966e-01
3.644247246782609806e-01,1.490804458402829880e-01
3.641269617156149829e-01,1.481332888801429881e-01
3.637103088273490048e-01,1.480307283948809893e-01
3.646282526839190186e-01,1.469212157299480126e-01
3.646971438031609836e-01,1.470139719825430125e-01
3.639630273521399784e-01,1.484425586358300020e-01
3.637598503398590255e-01,1.473496280280340021e-01
3.628044118592900213e-01,1.472480688136839910e-01
3.623154025247530274e-01,1.484692590013879931e-01
3.647322765586180071e-01,1.498721437152079894e-01
3.667017204763439731e-01,1.654182105109330003e-01
3.658826499243190145e-01,1.840697337740309913e-01
3.621020573194109748e-01,2.176217240574200018e-01
3.598084366519039845e-01,2.514599507772790066e-01
3.636919766065639936e-01,2.795206298546640267e-01
3.618977028843819999e-01,3.109775610449230232e-01
3.735613840788170048e-01,3.484947802759130187e-01
3.914444241718599837e-01,3.681504287740460235e-01
3.901391259576320047e-01,3.996908692114150008e-01
4.044191624131729945e-01,4.307661607893870093e-01
3.881055053620149908e-01,4.592096784585579794e-01
4.020661794080919726e-01,4.798838675230500117e-01
4.096944237241429976e-01,5.104726081137590521e-01
4.148209810291669797e-01,5.078196127909569979e-01
4.123334869731939967e-01,5.356446462014140542e-01
4.133969956902769916e-01,5.466168862050200250e-01
4.155664142591600219e-01,4.992356411070469902e-01
3.956001842734240270e-01,4.230218900615679845e-01
3.699550106917109948e-01,3.391385022947139838e-01
3.643658574598240274e-01,2.621269818664769824e-01
3.616958299296900159e-01,1.895402578280840078e-01
3.594252000080099818e-01,1.489215496684120066e-01
3.601306373444880249e-01,1.421364834270570088e-01
3.575805567274710217e-01,1.472311453708829987e-01
3.572253227679039744e-01,1.576553810502880071e-01
3.584012469532830147e-01,1.613593975581180118e-01
3.582958880786640266e-01,1.646224468783009931e-01
3.592141320523409842e-01,1.664392426178609996e-01
3.601221123794590140e-01,1.650907675256000073e-01
3.590214125665510125e-01,1.628636734127069940e-01
3.616328247732970014e-01,1.545343501099130101e-01
3.645632359184670102e-01,1.516743728150740100e-01
3.668823683434789817e-01,1.598435943799499936e-01
3.715352042730339921e-01,2.007114798728699967e-01
3.725043571227060202e-01,2.290585084597810128e-01
3.721546182020780136e-01,2.656227622916200182e-01
3.710580135592659867e-01,2.809017997027989932e-01
3.773134891476220276e-01,3.231967798662480074e-01
4.028695256105819800e-01,3.385833367386679726e-01
4.088542433900049788e-01,3.774226010996630243e-01
4.130311014106169964e-01,3.950120062585040226e-01
4.180115839698099744e-01,3.860711364823610214e-01
4.182291126402760129e-01,3.950721033877859778e-01
4.174849578796719918e-01,4.183067024305370252e-01
4.196664633063740268e-01,3.989373901434730141e-01
4.124817701566130257e-01,4.138483132042379831e-01
4.135574094090400110e-01,4.033756153472969896e-01
4.071435041761060081e-01,3.845775301477080133e-01
4.023234683320460192e-01,3.447736804056890092e-01
3.975298456643719947e-01,3.217220859870589811e-01
3.741268857761290145e-01,2.786125083660859758e-01
3.715850216954080243e-01,2.312012287278870093e-01
3.664192748870189753e-01,1.737257844195450041e-01
3.627518145602319777e-01,1.510861611918420111e-01
3.569826973684099847e-01,1.511562347829749908e-01
3.595153389290750012e-01,1.552388378490590082e-01
3.588081057937400065e-01,1.563731162345720072e-01
3.589898269332429948e-01,1.669794922197259945e-01
3.609979724646120158e-01,1.679719749125359873e-01
3.605892069933530064e-01,1.718459036552439922e-01
3.598935356700609933e-01,1.728623103891510082e-01
3.621405156312039741e-01,1.751583593243269954e-01
3.652083631196290092e-01,1.587013128897679926e-01
3.683490255252990231e-01,1.518701174776629914e-01
3.721000806399399896e-01,1.470862981786429935e-01
3.755047696546249814e-01,1.558173095553219978e-01
3.772535207006629809e-01,1.827320074149919871e-01
3.785362270197920043e-01,1.997029341411490078e-01
3.779680866114599747e-01,2.183949528988959887e-01
3.788968686491580029e-01,2.477433444112630001e-01
3.760634531924310076e-01,2.605830373188099958e-01
3.753724831812170204e-01,2.712760939599470067e-01
3.856302605748739842e-01,2.957505302653870016e-01
3.984459935642040151e-01,3.206266977298939946e-01
4.074873563845379798e-01,3.375231615041460187e-01
4.128862493992079830e-01,3.627560688355759844e-01
4.177629678555569992e-01,3.840456069048320265e-01
4.252998506870290241e-01,3.973402688299330077e-01
4.280157786633679851e-01,4.101909406075570086e-01
4.283264657039509982e-01,4.197665571934049988e-01
4.250639321064130227e-01,4.197770761006789919e-01
4.253819324828300164e-01,4.130966135432460051e-01
4.275191215850390192e-01,4.052085127562700118e-01
4.233648359800840089e-01,3.684389086277060077e-01
4.163051885172490141e-01,3.447945402054040098e-01
3.890162138225730093e-01,3.078624712924479812e-01
3.824536110766679764e-01,2.354598209893870031e-01
3.790293865920509875e-01,2.006512300985300035e-01
3.812591691054310061e-01,1.907685024784009920e-01
3.776271788591959999e-01,1.642409848636260106e-01
3.715983382105840227e-01,1.418690460270599918e-01
3.687318328100410159e-01,1.399067473247889992e-01
3.653254205795199994e-01,1.479047436845989938e-01
3.650342643572699886e-01,1.566542968212590037e-01
3.650676841061289979e-01,1.592862787260309887e-01
3.683938221032529992e-01,1.553395899971080074e-01
3.673986502098059992e-01,1.451511829959930000e-01
3.665537929753480140e-01,1.598670947747939941e-01
3.692653432268990232e-01,1.894283221362779990e-01
3.697549278304589904e-01,2.451932342219450001e-01
3.700200986033170270e-01,2.630169577358930089e-01
3.700787942963040256e-01,3.041803566666649861e-01
3.783494654526470269e-01,3.151008422587769919e-01
3.968782547006770023e-01,3.413373298343769791e-01
4.020067322443219848e-01,3.858248575691110016e-01
4.114705417973290036e-01,4.163661783130849781e-01
4.236567891270049957e-01,4.472575589471470270e-01
4.399586485292090177e-01,4.564473190294849880e-01
4.620573420968969724e-01,5.086228351887589483e-01
4.783107748996849873e-01,5.235021010610449999e-01
4.868612977957429977e-01,5.342647029104220513e-01
4.991046857560200167e-01,5.530820201746250442e-01
5.043942712504110304e-01,5.632840335676869703e-01
5.010928602580380087e-01,5.570405271268350500e-01
4.848829646833550111e-01,5.430847800635699718e-01
4.792765451461419857e-01,5.257795976505500457e-01
4.583079303406180083e-01,4.810350749422400152e-01
4.411201554418859860e-01,4.434755465988090006e-01
4.343223635333500199e-01,4.149189320850310003e-01
4.033443942469959742e-01,3.539880115675210215e-01
3.978924191219879725e-01,3.251534992693639881e-01
3.931904914645509841e-01,2.779555758914820096e-01
3.889112505927819763e-01,2.272857493421530095e-01
3.811242398924170049e-01,1.748911473222050095e-01
3.708407317090129940e-01,1.430326060665270127e-01
3.635674766637290167e-01,1.422239819119479887e-01
3.574093505041709973e-01,1.678385886694999940e-01
3.570563897527049835e-01,1.772195873360239982e-01
3.543421786843399812e-01,1.823792104764969946e-01
3.579049627881519813e-01,1.801900823179279909e-01
3.551553152130820235e-01,1.705445257374179902e-01
3.547456490144100250e-01,1.595553530464400016e-01
3.547547683030289889e-01,1.455715373519969880e-01
3.539614003637789885e-01,1.450244718433580104e-01
3.534452061851069971e-01,1.469964286032310052e-01
3.536668329426749802e-01,1.605656470627070120e-01
3.528505348285669863e-01,1.855348773632929937e-01
3.541020276011079826e-01,2.048068725515770072e-01
3.571852311510950173e-01,2.298920509218599917e-01
