4.533673184129040079e-01,5.819110658655359813e-01
4.234070492847710199e-01,5.140750156693959516e-01
4.146406345658060211e-01,4.179324928371470071e-01
3.720257761187850121e-01,2.603724389201019784e-01
3.794430680156309910e-01,1.971100308894359887e-01
3.663006576033709938e-01,1.729653429305849921e-01
3.577819086114409908e-01,1.774131464832059968e-01
3.495900180876549967e-01,2.001275777963789915e-01
3.653263705017519847e-01,2.488768102742439925e-01
3.867114551501569797e-01,3.434463594161429878e-01
4.040023223164539989e-01,4.174682885529459875e-01
4.099936890524750188e-01,4.630404223665560148e-01
4.182018518962359876e-01,5.403681541674629774e-01
4.364976325788190170e-01,5.694583225701840279e-01
4.359207609886239787e-01,4.940104698020250096e-01
4.023457089937009790e-01,4.056511776293619809e-01
3.879809105292659765e-01,3.307017652514889772e-01
3.676582810960860037e-01,2.382624342598829992e-01
3.712460346116769894e-01,1.731566128040069874e-01
3.684246820570449832e-01,1.681889625307269875e-01
3.681006195502489753e-01,1.729600017899199926e-01
3.590763921717349816e-01,2.018723559200550077e-01
3.754920921943720180e-01,2.689876788400469843e-01
3.712430808438850205e-01,3.221942425646099895e-01
4.097292112923869856e-01,4.255917185998169816e-01
4.201267504406390185e-01,5.000475072540160326e-01
4.367579818218569887e-01,5.767906111801449631e-01
4.380396096403220141e-01,6.989773169064820157e-01
4.858258097452179958e-01,6.788704838524719509e-01
4.819568889661229871e-01,6.339266579796229983e-01
4.201612032882739989e-01,4.566881124174719808e-01
3.864058640187350013e-01,2.905961314424659880e-01
3.828716203540979968e-01,1.821716808338380011e-01
3.742775500220780205e-01,1.595866376913110118e-01
3.709714989126700058e-01,1.677448425165879997e-01
3.693341586550680233e-01,1.858160579991940120e-01
3.634245010507610174e-01,1.982382620320800037e-01
3.609254557436020194e-01,2.006547783432109933e-01
3.574862173903919915e-01,2.111024757651190076e-01
3.525171933496090149e-01,2.110261761347519971e-01
3.499387199761530010e-01,2.130403365026889984e-01
3.458969171246780161e-01,2.094059712900860071e-01
3.455933371351809780e-01,2.125613032658880130e-01
3.481248061687060025e-01,2.113591964436639936e-01
3.576495243770819732e-01,2.099467117159569962e-01
3.566019814964270229e-01,2.137146544745459897e-01
3.471219361955000249e-01,2.125430941520229933e-01
3.449650451641779747e-01,2.043041857315940069e-01
3.517382610086500216e-01,1.933284012743660130e-01
3.584153688322250231e-01,1.901498518521219927e-01
3.592793837114199862e-01,1.855281372434400000e-01
3.687949945358809933e-01,1.841804565838280061e-01
3.680596319755289891e-01,1.842604570910819917e-01
3.698846106464310224e-01,1.823277433724569963e-01
3.720718041703420242e-01,1.770108290641229931e-01
3.721735663738359734e-01,1.774049251182890086e-01
3.723222454259860204e-01,1.687412799491939952e-01
3.687503856121430168e-01,1.661462480508059947e-01
3.526458621574399821e-01,1.985872177202319955e-01
3.438165405904229921e-01,2.322483078043489912e-01
3.579405053724660224e-01,2.873260468911300047e-01
3.551574941526779994e-01,3.281209846892669812e-01
3.535279386711839833e-01,3.471313174358530151e-01
3.574824051303859829e-01,3.322159619510339779e-01
3.618236152637570036e-01,3.134238797971560242e-01
3.627537071800119861e-01,2.576019445726400181e-01
3.590995053743519794e-01,1.884959808709670004e-01
3.707440957413890015e-01,1.669141240725839914e-01
3.720019989070380007e-01,1.633326813976030134e-01
3.725359627046970212e-01,1.700111242916280130e-01
3.720723257504739978e-01,1.740668186069390111e-01
3.723366275286790206e-01,1.726866250299760042e-01
